File Path,Label
D:\deepfake-detector\data\frames\fake\876_891\876_891_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\556_588\556_588_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\228\228_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\124\124_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\153\153_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\011_805\011_805_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\993\993_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\896_128\896_128_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\720_672\720_672_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\391\391_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\435_456\435_456_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\020\020_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\874_291\874_291_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\314\314_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\866\866_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\542_520\542_520_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\880\880_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\242_182\242_182_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\898_922\898_922_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\160_928\160_928_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\500_592\500_592_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\190_176\190_176_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\635_642\635_642_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\975\975_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\986_994\986_994_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\337\337_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\242\242_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\083\083_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\491\491_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\198\198_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\088\088_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\224_197\224_197_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\240\240_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\630\630_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\772\772_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\837_890\837_890_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\896\896_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\908_207\908_207_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\491\491_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\698\698_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\820_818\820_818_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\557\557_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\887_275\887_275_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\870\870_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\157\157_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\831\831_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\358_380\358_380_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\143\143_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\197\197_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\910_911\910_911_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\398_457\398_457_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\054_071\054_071_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\940\940_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\120\120_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\404\404_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\953_974\953_974_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\069_961\069_961_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\130\130_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\084_042\084_042_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\171_173\171_173_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\980_992\980_992_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\102_114\102_114_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\149\149_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\259\259_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\096\096_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\053\053_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\105_180\105_180_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\657_644\657_644_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\112_892\112_892_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\946\946_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\091_116\091_116_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\714\714_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\449_451\449_451_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\429\429_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\302_323\302_323_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\644_657\644_657_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\442_195\442_195_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\908\908_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\266\266_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\561_998\561_998_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\269_268\269_268_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\748_355\748_355_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\938_987\938_987_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\340_341\340_341_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\531\531_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\350_349\350_349_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\799\799_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\005\005_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\267\267_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\741\741_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\574_547\574_547_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\156_243\156_243_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\997_040\997_040_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\999_960\999_960_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\160\160_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\021\021_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\103_082\103_082_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\165\165_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\850\850_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\396\396_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\454\454_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\116\116_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\055_147\055_147_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\115\115_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\458_722\458_722_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\530_594\530_594_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\703\703_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\271_264\271_264_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\086\086_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\681_711\681_711_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\773_652\773_652_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\663\663_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\021_312\021_312_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\316\316_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\702\702_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\416\416_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\678\678_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\697\697_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\237\237_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\255\255_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\906_847\906_847_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\249\249_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\914_899\914_899_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\956\956_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\256\256_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\868\868_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\753\753_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\117\117_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\773_652\773_652_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\644_657\644_657_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\413_372\413_372_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\136\136_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\857\857_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\131_518\131_518_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\865_739\865_739_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\831\831_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\711_681\711_681_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\786_819\786_819_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\194\194_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\551_631\551_631_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\341_340\341_340_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\330\330_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\994_986\994_986_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\511\511_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\259\259_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\678_460\678_460_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\679_665\679_665_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\654\654_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\367_371\367_371_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\248_232\248_232_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\163\163_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\811\811_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\276\276_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\060\060_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\572\572_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\325\325_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\641_662\641_662_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\890\890_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\511\511_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\895_915\895_915_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\696_686\696_686_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\400\400_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\213\213_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\187_234\187_234_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\587_535\587_535_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\163_031\163_031_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\604\604_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\737_719\737_719_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\443\443_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\529_633\529_633_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\367\367_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\949_868\949_868_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\568\568_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\152_149\152_149_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\776_676\776_676_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\579_701\579_701_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\349_350\349_350_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\611_760\611_760_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\685\685_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\963_879\963_879_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\249\249_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\745\745_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\924_917\924_917_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\051_332\051_332_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\297_270\297_270_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\161\161_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\045_889\045_889_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\743_750\743_750_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\387\387_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\232_248\232_248_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\772_708\772_708_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\143_140\143_140_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\516_555\516_555_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\295_099\295_099_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\901_902\901_902_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\184_205\184_205_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\389_480\389_480_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\620\620_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\351\351_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\483\483_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\414_385\414_385_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\558\558_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\513_305\513_305_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\001\001_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\609_596\609_596_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\754\754_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\525\525_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\586_223\586_223_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\323\323_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\251_375\251_375_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\621\621_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\721\721_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\722\722_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\965_948\965_948_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\305_513\305_513_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\206\206_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\671_677\671_677_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\564_971\564_971_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\526_436\526_436_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\263_284\263_284_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\091_116\091_116_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\930_763\930_763_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\382\382_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\446\446_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\692\692_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\835\835_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\474\474_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\805\805_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\950\950_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\679\679_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\001\001_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\799\799_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\790\790_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\796\796_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\037\037_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\979\979_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\262\262_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\914_899\914_899_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\977_075\977_075_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\688_645\688_645_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\484\484_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\496\496_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\413\413_frame9.jpg,REAL
D:\deepfake-detector\data\frames\fake\683_607\683_607_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\581_697\581_697_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\786_819\786_819_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\431\431_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\834_852\834_852_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\701\701_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\816\816_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\117_217\117_217_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\688\688_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\572\572_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\427\427_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\915\915_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\733_935\733_935_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\799_809\799_809_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\real\037\037_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\271\271_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\815_730\815_730_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\396\396_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\993\993_frame1.jpg,REAL
D:\deepfake-detector\data\frames\fake\618_629\618_629_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\193_030\193_030_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\915_895\915_895_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\860_905\860_905_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\real\598\598_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\868_949\868_949_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\846_845\846_845_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\452_550\452_550_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\101\101_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\894_848\894_848_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\233\233_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\448\448_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\821_812\821_812_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\753_789\753_789_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\263_284\263_284_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\811\811_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\352_319\352_319_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\894\894_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\023_923\023_923_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\433\433_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\502_504\502_504_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\220\220_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\874\874_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\036_035\036_035_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\935_733\935_733_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\841\841_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\227\227_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\729\729_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\416\416_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\558_583\558_583_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\362\362_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\237_236\237_236_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\246_258\246_258_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\685_613\685_613_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\162_330\162_330_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\517_521\517_521_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\811_920\811_920_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\342\342_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\368\368_frame1.jpg,REAL
D:\deepfake-detector\data\frames\real\261\261_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\257_420\257_420_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\092\092_frame3.jpg,REAL
D:\deepfake-detector\data\frames\fake\108_052\108_052_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\830\830_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\085_124\085_124_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\055_147\055_147_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\699\699_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\991_064\991_064_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\170\170_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\407_374\407_374_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\923_023\923_023_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\339\339_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\520_542\520_542_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\347\347_frame0.jpg,REAL
D:\deepfake-detector\data\frames\real\410\410_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\184_205\184_205_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\217\217_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\207\207_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\671\671_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\166_167\166_167_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\670\670_frame9.jpg,REAL
D:\deepfake-detector\data\frames\real\674\674_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\487\487_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\050\050_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\905\905_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\634_660\634_660_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\real\552\552_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\964\964_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\746_571\746_571_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\fake\115_939\115_939_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\610_692\610_692_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\fake\815_730\815_730_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\real\509\509_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\813_700\813_700_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\450\450_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\739_865\739_865_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\532\532_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\236\236_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\016_209\016_209_frame2.jpg,FAKE
D:\deepfake-detector\data\frames\real\259\259_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\995\995_frame4.jpg,REAL
D:\deepfake-detector\data\frames\fake\225_151\225_151_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\real\002\002_frame7.jpg,REAL
D:\deepfake-detector\data\frames\real\655\655_frame0.jpg,REAL
D:\deepfake-detector\data\frames\fake\488_399\488_399_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\real\105\105_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\010_005\010_005_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\474\474_frame5.jpg,REAL
D:\deepfake-detector\data\frames\real\664\664_frame2.jpg,REAL
D:\deepfake-detector\data\frames\fake\659_749\659_749_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\585\585_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\809_799\809_799_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\fake\230_204\230_204_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\818\818_frame8.jpg,REAL
D:\deepfake-detector\data\frames\real\999\999_frame6.jpg,REAL
D:\deepfake-detector\data\frames\fake\067_025\067_025_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\091_116\091_116_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\832_762\832_762_frame6.jpg,FAKE
D:\deepfake-detector\data\frames\real\254\254_frame7.jpg,REAL
D:\deepfake-detector\data\frames\fake\981_985\981_985_frame7.jpg,FAKE
D:\deepfake-detector\data\frames\fake\665_679\665_679_frame9.jpg,FAKE
D:\deepfake-detector\data\frames\real\777\777_frame6.jpg,REAL
D:\deepfake-detector\data\frames\real\763\763_frame2.jpg,REAL
D:\deepfake-detector\data\frames\real\952\952_frame4.jpg,REAL
D:\deepfake-detector\data\frames\real\838\838_frame3.jpg,REAL
D:\deepfake-detector\data\frames\real\641\641_frame8.jpg,REAL
D:\deepfake-detector\data\frames\fake\178_598\178_598_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\real\114\114_frame5.jpg,REAL
D:\deepfake-detector\data\frames\fake\399_488\399_488_frame0.jpg,FAKE
D:\deepfake-detector\data\frames\fake\382_409\382_409_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\602_397\602_397_frame3.jpg,FAKE
D:\deepfake-detector\data\frames\fake\842_714\842_714_frame1.jpg,FAKE
D:\deepfake-detector\data\frames\fake\230_204\230_204_frame4.jpg,FAKE
D:\deepfake-detector\data\frames\fake\417_496\417_496_frame8.jpg,FAKE
D:\deepfake-detector\data\frames\fake\961_069\961_069_frame5.jpg,FAKE
D:\deepfake-detector\data\frames\fake\542_520\542_520_frame4.jpg,FAKE
